Unnamed: 0,id,name,review_count,rating,city,zip_code,state,price
37,v25HnKekT75qj8K4qJRxSA,Thai Smile,135,4,Hamden,6514,CT,$$
38,CcwcusA1ptzRePYQECDhzg,Cumin India,189,4,Hamden,6518,CT,$$
47,0nmHXjmZgvOb3yMlgdcosQ,TexiKo Tequila Bar,43,4,Hamden,6518,CT,$$
5,0nmHXjmZgvOb3yMlgdcosQ,TexiKo Tequila Bar,43,4,Hamden,6518,CT,$$
12,TvxyVSpiw0XHjPQ9gqAeFA,Bangkok Boulevard,142,4,Hamden,6518,CT,$$
15,DYAQV83nTvId5oxP0fFENg,Oz Korean Kitchen,54,4.5,Hamden,6518,CT,$$
16,111crBHTYLj1r1kHfESCjA,The Corner Deli,72,4,Hamden,6518,CT,$
18,JGoxGiDSGq4w_Ku465Ob3A,Midori,75,4,Hamden,6518,CT,$$
24,F18FsfW8KNEvHEF6hwlhMw,Ray and Mike's Dairy & Deli,115,4,Hamden,6518,CT,$
33,WTMUgZwoZ_xE3XgjkCluDw,Odie's Place,28,3.5,Hamden,6518,CT,$$
36,KU7oKSal_ILY3pNNlqnAFg,ZZAAM Hamden,49,4.5,Hamden,6514,CT,$
39,V5yNXvSNdz2B_YW_twTMxw,Aunt Chilada's,150,2,Hamden,6518,CT,$$
45,LIG93eflMWDZbdhqK41QfQ,Mickey's Restaurant & Bar,104,3.5,Hamden,6518,CT,$$
47,tmI1ZXVTfgOJWRO_6Y9QxA,Spuds Your Way,35,5,Hamden,6514,CT,$
49,yfz9XRZSfoAzfzQQ9YSihg,Tonino's Pizzeria & Ristorante,35,3,Hamden,6518,CT,$
19,b7VDwPEftnb-KIJSG3g50A,Mikro,442,4,Hamden,6518,CT,$$
20,I3hPUXO_T1KRcwW83aZSiw,GreatHorse,4,5,Hampden,1036,MA,$$$
45,mb_yMnSRswDTs3hbR_st-A,Casa Bella Italian Kitchen And Bar,48,4,Hampden,1036,MA,$$
6,I3hPUXO_T1KRcwW83aZSiw,GreatHorse,4,5,Hampden,1036,MA,$$$
8,mb_yMnSRswDTs3hbR_st-A,Casa Bella Italian Kitchen And Bar,48,4,Hampden,1036,MA,$$
22,RkWI9RHeF938rHWc9upfdQ,Gio's Pizzeria,57,4,Hampden,1036,MA,$$
24,-4hbPMcWdMFEuhCJ75ZRMA,La Cucina Di Hampden House,53,3.5,Hampden,1036,MA,$$
16,mb_yMnSRswDTs3hbR_st-A,Casa Bella Italian Kitchen And Bar,48,4,Hampden,1036,MA,$$
18,I3hPUXO_T1KRcwW83aZSiw,GreatHorse,4,5,Hampden,1036,MA,$$$
28,-4hbPMcWdMFEuhCJ75ZRMA,La Cucina Di Hampden House,53,3.5,Hampden,1036,MA,$$
10,0RWRIP39mVtu-MR8yYtKLg,273 Kitchen,248,4.5,Harrison,10528,NY,$$
5,0RWRIP39mVtu-MR8yYtKLg,273 Kitchen,248,4.5,Harrison,10528,NY,$$
30,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
44,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,312,4,Hartford,6103,CT,$$$
45,RfsFssGmBeTjJzm5Od-nZA,Costa del Sol,101,4,Hartford,6114,CT,$$$
49,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,629,4,Hartford,6103,CT,$$
5,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
9,J4ES_5H8H0aN9hg8sYEuYw,Salute,1087,4.5,Hartford,6103,CT,$$
11,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
13,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
15,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,629,4,Hartford,6103,CT,$$
23,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,479,4,Hartford,6103,CT,$$
29,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
31,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,312,4,Hartford,6103,CT,$$$
33,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
43,RfsFssGmBeTjJzm5Od-nZA,Costa del Sol,101,4,Hartford,6114,CT,$$$
45,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
46,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
8,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
12,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
13,J4ES_5H8H0aN9hg8sYEuYw,Salute,1087,4.5,Hartford,6103,CT,$$
20,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,629,4,Hartford,6103,CT,$$
23,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
24,RfsFssGmBeTjJzm5Od-nZA,Costa del Sol,101,4,Hartford,6114,CT,$$$
28,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,479,4,Hartford,6103,CT,$$
36,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
38,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
45,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,312,4,Hartford,6103,CT,$$$
2,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
3,J4ES_5H8H0aN9hg8sYEuYw,Salute,1087,4.5,Hartford,6103,CT,$$
4,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
7,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,629,4,Hartford,6103,CT,$$
10,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
12,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,479,4,Hartford,6103,CT,$$
14,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
17,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,312,4,Hartford,6103,CT,$$$
24,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
25,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
28,otkyZYjawXDrVTzSymPwXw,On20,153,4,Hartford,6103,CT,$$$$
31,2H6eF07YKtm4Rk_CGIta7g,Andrea's Restaurante,32,3.5,Hartford,6114,CT,$$
33,NIfrAbHXqqxGDs8UG7i8Xw,Casona Restaurant,30,3,Hartford,6114,CT,$$
34,GmuWTLmtF98jjUryVGH-OQ,Carbone's Ristorante,149,4,Hartford,6114,CT,$$$
35,HtLRWPItmC93__AjFJTB5A,50 Elm,65,4,Hartford,6106,CT,$$
36,yfnIXmQBch58ZYscNed1sQ,Aqui Me Quedo Restaurant,24,4.5,Hartford,6120,CT,$
37,qvnr4gsB0JqP3gl0biZlvQ,Karobean Kitchen,17,4,Hartford,6106,CT,$$
38,u4E_cWczKpiWNyEQUEt2tA,USS Chowder Pot IV,318,3,Hartford,6114,CT,$$
42,8X-N0HWOlWNFQw2SFAnnLQ,Piolin Restaurant,28,3.5,Hartford,6114,CT,$$
43,2Sg4TbJ76yQ4Tu4oRF9W5A,Max Downtown,379,4,Hartford,6103,CT,$$$
46,ekSEVekq6dZahmZj42wxEw,Lo Sano Restaurant & Bar,8,4,Hartford,6114,CT,$$
47,lB26NaDNHGegtL_iJpwBNw,The Russell,83,3,Hartford,6103,CT,$$
49,Pd3ZYDqtxHm7rWVZsAr_Bg,Lion's Den Vegetarian Restaurant,19,4.5,Hartford,6120,CT,$
26,mJgzbkMRB21Y79kFGzJ09Q,Alfresco Restaurant,19,4,Hartford,6108,CT,$$
22,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
15,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,501,4,Hartford,6106,CT,$$$
32,J4ES_5H8H0aN9hg8sYEuYw,Salute,1087,4.5,Hartford,6103,CT,$$
17,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
44,#NAME?,Primavera Pub,87,4,Hartford,6106,CT,$$
22,#NAME?,Primavera Pub,87,4,Hartford,6106,CT,$$
25,RfsFssGmBeTjJzm5Od-nZA,Costa del Sol,101,4,Hartford,6114,CT,$$$
35,GmuWTLmtF98jjUryVGH-OQ,Carbone's Ristorante,149,4,Hartford,6114,CT,$$$
38,VyTtQHoBzRkAv7L4zWOSUw,The Rockin Chicken,67,4.5,Hartford,6114,CT,$$
45,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
49,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
40,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
43,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
16,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
41,J4ES_5H8H0aN9hg8sYEuYw,Salute,1088,4.5,Hartford,6103,CT,$$
0,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
1,BBBddyf_mwWX_uWTe7fg3Q,Jerk Pit Café,73,4,Hartford,6120,CT,$
3,Pd3ZYDqtxHm7rWVZsAr_Bg,Lion's Den Vegetarian Restaurant,19,4.5,Hartford,6120,CT,$
4,mAS9Vd9EfWMrHOLAntnPNg,Dunns River Restaurant,54,4,Hartford,6120,CT,$$
5,KkmMuzYm-W5V7-oQwLjeHg,Max Bibo's of Weston,11,3.5,Hartford,6120,CT,$
6,qvnr4gsB0JqP3gl0biZlvQ,Karobean Kitchen,17,4,Hartford,6106,CT,$$
7,XAEFDlCyBsHZN6k0DFwckA,Sister's Restaurant,14,4,Hartford,6120,CT,$
8,4-Bo7UHb5CAPoAaapVlfFw,Destiny Awaits Restaurant & Jerk Center,12,4.5,Hartford,6120,CT,$
9,CN25em4dAHxPUnDseB3M8g,Guavate Cafe,3,3,Hartford,6120,CT,$
10,UtZj_fcV_0WZz8D74RSosA,Hartford # 1 Chinese Restaurant,15,3.5,Hartford,6120,CT,$
13,YsLfpGt5xL0lcVg9pdhZrg,Paul's Ranch House,8,4,Hartford,6120,CT,$
14,248h7SnT46IvmU9Fc0-IoA,McDonald's,17,1,Hartford,6120,CT,$
16,gNt3NHRled31RDsfCgUggw,Burger King,6,3,Hartford,6120,CT,$
17,rhyg2SKbvF3_VaigewPT9w,Star Chinese Restaurants,3,2,Hartford,6120,CT,$
18,42vfxWhQWilWuzHliiWoKQ,Subway,5,2.5,Hartford,6120,CT,$
0,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
1,J4ES_5H8H0aN9hg8sYEuYw,Salute,1088,4.5,Hartford,6103,CT,$$
2,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
3,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,630,4,Hartford,6103,CT,$$
4,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
5,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,480,4,Hartford,6103,CT,$$
6,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
8,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
9,8dr1t56VIC8KKuIfMVxITQ,Thai Farms Restaurant,56,4,Hartford,6106,CT,$$
11,mmEax93yIMHttSR52EekRQ,Ted's Montana Grill - Front Street,231,4,Hartford,6103,CT,$$
12,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
13,vXHqkixr5VEXHdhrA_xx0g,The Polish National Home,40,4,Hartford,6106,CT,$$
15,UFiLng-2-FdKwccNaIqAGw,Story and Soil Coffee,98,4.5,Hartford,6106,CT,$
18,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,313,4,Hartford,6103,CT,$$$
19,Edw0Y6aM8bSbZCOtfkL8_g,Banh Meee,86,4.5,Hartford,6106,CT,$
21,AOYs2n9LIn8XdGLorUpecw,Broasterant,53,4.5,Hartford,6106,CT,$
23,BvE184QW5jzXaB1kzFf5XA,Donde Julio Restaurant- Hartford,18,4.5,Hartford,6106,CT,$
24,XvtsL3IWWifdLS1SbYD-tg,J's Crab Shack,203,4,Hartford,6106,CT,$$
25,PKXtLI0-92urioZjFs2F5g,The Tap Room at City Steam,576,3.5,Hartford,6103,CT,$$
26,otkyZYjawXDrVTzSymPwXw,On20,153,4,Hartford,6103,CT,$$$$
30,ZwVDNjgkLooLa7UciTtbwA,The Half Door,294,4,Hartford,6105,CT,$$
33,tpxs3Ofh1d4Yh7SjmyKfuQ,J Restaurant/Bar,86,3.5,Hartford,6106,CT,$$
34,5olkyqiIQeDiiDnfF41W7A,La Casita Del Sabor,44,4.5,Hartford,6106,CT,$$
36,2Sg4TbJ76yQ4Tu4oRF9W5A,Max Downtown,380,4,Hartford,6103,CT,$$$
38,O7cr1cE9657FpZT82LWM1g,El Nuevo Sarape Restaurant,98,4,Hartford,6106,CT,$$
40,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
42,2H6eF07YKtm4Rk_CGIta7g,Andrea's Restaurante,32,3.5,Hartford,6114,CT,$$
43,cqSbqOFNSxTsuzGBn6yvXQ,Han Restaurant,155,4,Hartford,6106,CT,$$
44,PFAVIMh38zex6loQxGiz_g,Bin228 Panini & Wine Bar,113,4,Hartford,6103,CT,$$
45,ePDhdrEBBW5gYaOT6Az0Ew,La Fonda Bar Resturante,35,3.5,Hartford,6114,CT,$$
46,zMRXvwQ0a1KtPZ9svVhAYg,Adolf's Meats & Sausage Kitchen,31,4.5,Hartford,6106,CT,$$
47,bQQ9z0jU9Bk6ykjrQn3jcQ,Banana Brazil,50,4.5,Hartford,6106,CT,$$
48,RseDzS91wwPQDdusTgC26A,Comerio,37,3.5,Hartford,6106,CT,$
49,GmuWTLmtF98jjUryVGH-OQ,Carbone's Ristorante,149,4,Hartford,6114,CT,$$$
0,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,630,4,Hartford,6103,CT,$$
3,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,480,4,Hartford,6103,CT,$$
4,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
6,PKXtLI0-92urioZjFs2F5g,The Tap Room at City Steam,576,3.5,Hartford,6103,CT,$$
7,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
9,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
10,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
11,3umdE_Aq1PhTQIsk3gSWyA,V's Trattoria,143,4,Hartford,6103,CT,$$
13,2Sg4TbJ76yQ4Tu4oRF9W5A,Max Downtown,380,4,Hartford,6103,CT,$$$
14,mmEax93yIMHttSR52EekRQ,Ted's Montana Grill - Front Street,231,4,Hartford,6103,CT,$$
15,otkyZYjawXDrVTzSymPwXw,On20,153,4,Hartford,6103,CT,$$$$
16,pWSOW0T4rND4YueYvt5lXg,Artichoke Basille’s Pizza,9,4,Hartford,6103,CT,$$
17,FkA_4Sdd23O8iAJj0-fJaQ,Vaughan's Public House,145,3.5,Hartford,6103,CT,$$
18,Jm8gNawktCUgr6DbX9kBRA,Dhaba Wala Indian Kitchen,77,3.5,Hartford,6103,CT,$$
19,QsXaw8qzjqmEIi8TrDjeZw,Dish Bar & Grill,263,3.5,Hartford,6103,CT,$$$
20,q5SYAq-3NskK1_redSyZvA,Sunberry Cafe & Catering,51,3.5,Hartford,6103,CT,$$
21,jOT4R1HU3jmVlrVaReP4nQ,Blue State Coffee,91,4,Hartford,6103,CT,$$
22,ycwjhzfgARLoFC6x83MSrg,Agave Grill,356,3.5,Hartford,6103,CT,$$
23,rtja1jiaLwPRloM_OKqY5Q,The Capital Grille,313,4,Hartford,6103,CT,$$$
24,A54uHtfn0MArgAOofuevHQ,The Tavern Downtown,117,3,Hartford,6103,CT,$$
25,PFAVIMh38zex6loQxGiz_g,Bin228 Panini & Wine Bar,113,4,Hartford,6103,CT,$$
26,OBzDq2bZRwmxq10cOfo1ng,Agave's Taqueria,14,4,Hartford,6183,CT,$
27,Vt6fQoM69PHnIn7dRWe15w,The Greenway Market,58,4,Hartford,6103,CT,$
28,0YAzlidydag2Lhy-mm-Bog,Ajamo,53,4.5,Hartford,6103,CT,$
30,8A9vpuQ_LGWmabj0dmoHLw,Church & Main Delicatessen,25,4,Hartford,6103,CT,$
32,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
33,vXHqkixr5VEXHdhrA_xx0g,The Polish National Home,40,4,Hartford,6106,CT,$$
34,DFgUpgrRLmHynk9IH9_4DA,Sorella,183,3.5,Hartford,6103,CT,$$
35,HMG3Ao7NztG-4FBEw8hufQ,The Boss Grill,30,4,Hartford,6103,CT,$
36,r5OlZtpll59dzs_Or-C2CA,Le Petit Chef,45,4.5,Hartford,6103,CT,$
37,yfnIXmQBch58ZYscNed1sQ,Aqui Me Quedo Restaurant,24,4.5,Hartford,6120,CT,$
38,trDKO_1oVWAthp71eDEZmw,Ginza Express,50,3.5,Hartford,6103,CT,$
40,NYMd23_hm4Uz_rT1pA_7Rg,Juiced Up,68,4.5,Hartford,6103,CT,$$
41,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
42,UFiLng-2-FdKwccNaIqAGw,Story and Soil Coffee,98,4.5,Hartford,6106,CT,$
44,lB26NaDNHGegtL_iJpwBNw,The Russell,83,3,Hartford,6103,CT,$$
46,Cbvzb11mXG5Mkq_2UkZbKQ,Max Bibo's,34,3.5,Hartford,6103,CT,$
47,yk_donidxk6MdU6_GTCiKw,Spectra Wired Cafe,58,4,Hartford,6103,CT,$
48,w390ihalRhi4PZCxsSDdXw,MM's Gyros and Spuds,38,3.5,Hartford,6103,CT,$
49,Edw0Y6aM8bSbZCOtfkL8_g,Banh Meee,86,4.5,Hartford,6106,CT,$
0,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
2,J4ES_5H8H0aN9hg8sYEuYw,Salute,1088,4.5,Hartford,6103,CT,$$
3,Cuk0Jlu1PmoIw6CHlzoZSA,Bear's Smokehouse Barbecue,1251,4,Hartford,6103,CT,$$
4,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,480,4,Hartford,6103,CT,$$
5,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
6,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,630,4,Hartford,6103,CT,$$
7,ZwVDNjgkLooLa7UciTtbwA,The Half Door,294,4,Hartford,6105,CT,$$
8,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
10,UFiLng-2-FdKwccNaIqAGw,Story and Soil Coffee,98,4.5,Hartford,6106,CT,$
11,Edw0Y6aM8bSbZCOtfkL8_g,Banh Meee,86,4.5,Hartford,6106,CT,$
15,DMoyoLxRJJ5VZ-UpmO8u4w,The Kitchen at Billings Forge,74,4.5,Hartford,6106,CT,$
17,5olkyqiIQeDiiDnfF41W7A,La Casita Del Sabor,44,4.5,Hartford,6106,CT,$$
19,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
20,O7cr1cE9657FpZT82LWM1g,El Nuevo Sarape Restaurant,98,4,Hartford,6106,CT,$$
21,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
23,Xvr0ngn7StVOZUrDSeb4BQ,Piggy's Cafe,16,4,Hartford,6105,CT,$
25,AOYs2n9LIn8XdGLorUpecw,Broasterant,53,4.5,Hartford,6106,CT,$
27,rTZSSKwtt5YxNtY_Kft93w,El Mercado,41,4,Hartford,6106,CT,$
29,Sf6k7ox_049yZXUIdnZLPA,Wood-n-Tap Bar & Grill- Hartford,175,4,Hartford,6106,CT,$$
30,BvofP8v4jHnowavY7U188A,Tangiers International,220,4.5,Hartford,6105,CT,$
31,XvtsL3IWWifdLS1SbYD-tg,J's Crab Shack,203,4,Hartford,6106,CT,$$
32,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
34,mKSzmGpg3RysNymDLwZsjw,Tisane Euro Asian Cafe,397,4,Hartford,6105,CT,$$
35,otkyZYjawXDrVTzSymPwXw,On20,153,4,Hartford,6103,CT,$$$$
36,EVL9-t4hACLJErX_xlbGbg,NY Chicken & Biscuits,61,4,Hartford,6105,CT,$
37,8dr1t56VIC8KKuIfMVxITQ,Thai Farms Restaurant,56,4,Hartford,6106,CT,$$
38,v4MEOyscBDWUvZ8i6PN0Mw,Red Rock Tavern,51,3.5,Hartford,6117,CT,$$
39,2Sg4TbJ76yQ4Tu4oRF9W5A,Max Downtown,380,4,Hartford,6103,CT,$$$
40,mmEax93yIMHttSR52EekRQ,Ted's Montana Grill - Front Street,231,4,Hartford,6103,CT,$$
41,A7HZfRfeJcLNh7GLvXlq_w,Caribe Restaurant,14,4,Hartford,6106,CT,$$
46,uhmw8FYmZfMSth-QdfHHPQ,Trinity Restaurant,76,4,Hartford,6106,CT,$$
47,00_ovl_msYknPkuVOghQcQ,G's Steaks and Grinders,32,4.5,Hartford,6106,CT,$$
1,AXbyLbXN8T0AM8FzsnxJ0w,Firebox Restaurant,502,4,Hartford,6106,CT,$$$
2,ZwVDNjgkLooLa7UciTtbwA,The Half Door,294,4,Hartford,6105,CT,$$
3,J4ES_5H8H0aN9hg8sYEuYw,Salute,1088,4.5,Hartford,6103,CT,$$
7,aEkwEHAiIdxCuYKtvv_Y6w,Black-Eyed Sally's,480,4,Hartford,6103,CT,$$
11,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,630,4,Hartford,6103,CT,$$
13,BvofP8v4jHnowavY7U188A,Tangiers International,220,4.5,Hartford,6105,CT,$
17,mKSzmGpg3RysNymDLwZsjw,Tisane Euro Asian Cafe,397,4,Hartford,6105,CT,$$
18,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
19,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
21,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
27,TkPcLVWxmF5u8knDlmSFqA,Monte Alban Restaurant,193,4,Hartford,6105,CT,$$
28,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
29,XvtsL3IWWifdLS1SbYD-tg,J's Crab Shack,203,4,Hartford,6106,CT,$$
30,Edw0Y6aM8bSbZCOtfkL8_g,Banh Meee,86,4.5,Hartford,6106,CT,$
31,Xvr0ngn7StVOZUrDSeb4BQ,Piggy's Cafe,16,4,Hartford,6105,CT,$
33,UFiLng-2-FdKwccNaIqAGw,Story and Soil Coffee,98,4.5,Hartford,6106,CT,$
36,5olkyqiIQeDiiDnfF41W7A,La Casita Del Sabor,44,4.5,Hartford,6106,CT,$$
38,EVL9-t4hACLJErX_xlbGbg,NY Chicken & Biscuits,61,4,Hartford,6105,CT,$
40,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
42,xFaVVfBOzv0vrxwrbbh26A,Ichiban Japanese & Korean Restaurant,163,3.5,Hartford,6105,CT,$$
43,R8J00_HMJ5URIvl0V1Jvag,Scotts' Jamaican Bakery,47,4.5,Hartford,6112,CT,$
44,otkyZYjawXDrVTzSymPwXw,On20,153,4,Hartford,6103,CT,$$$$
45,Sf6k7ox_049yZXUIdnZLPA,Wood-n-Tap Bar & Grill- Hartford,175,4,Hartford,6106,CT,$$
47,yfnIXmQBch58ZYscNed1sQ,Aqui Me Quedo Restaurant,24,4.5,Hartford,6120,CT,$
49,KI3YAjPpJzNbI3tVRL5q2A,Metro Cafe,75,4,Hartford,6105,CT,$
4,J4ES_5H8H0aN9hg8sYEuYw,Salute,1088,4.5,Hartford,6103,CT,$$
8,kQPI_A5EdRfxsk4L92RYoQ,Trumbull Kitchen,630,4,Hartford,6103,CT,$$
13,Ey5fDHNuDmVfiHdyDnz6ag,Republic at the Linden,240,4,Hartford,6106,CT,$$
15,VyTtQHoBzRkAv7L4zWOSUw,The Rockin Chicken,67,4.5,Hartford,6114,CT,$$
18,ey5baaQGHGy9_0ttnly6aA,The Blind Pig Pizza,329,4.5,Hartford,6103,CT,$$
20,5olkyqiIQeDiiDnfF41W7A,La Casita Del Sabor,44,4.5,Hartford,6106,CT,$$
21,vdppb2F1oeAj680_ismbgg,Fire & Spice Vegan Restaurant,47,4.5,Hartford,6106,CT,$
22,fAnTROxJlkE8FbnObCNpBA,First and Last Bakery Cafe,180,4,Hartford,6114,CT,$
25,GmuWTLmtF98jjUryVGH-OQ,Carbone's Ristorante,149,4,Hartford,6114,CT,$$$
26,2H6eF07YKtm4Rk_CGIta7g,Andrea's Restaurante,32,3.5,Hartford,6114,CT,$$
28,qcvhEz1HLa8RgQmVNbt2ng,La Rosa's,20,4.5,Hartford,6114,CT,$$
29,8dr1t56VIC8KKuIfMVxITQ,Thai Farms Restaurant,56,4,Hartford,6106,CT,$$
30,RfsFssGmBeTjJzm5Od-nZA,Costa del Sol,101,4,Hartford,6114,CT,$$$
32,sDOgc4XYFZXhSQVGZppKig,Allegro Cafe,25,4.5,Hartford,6114,CT,$
33,mmEax93yIMHttSR52EekRQ,Ted's Montana Grill - Front Street,231,4,Hartford,6103,CT,$$
35,ZwVDNjgkLooLa7UciTtbwA,The Half Door,294,4,Hartford,6105,CT,$$
36,u4E_cWczKpiWNyEQUEt2tA,USS Chowder Pot IV,318,3,Hartford,6114,CT,$$
37,MkAuYeTMzLa11pP0jYuUwQ,Hot Pots,27,4.5,Hartford,6120,CT,$
38,m5JmIls2CiksSFYp2LJOig,The Place 2 Be,237,4,Hartford,6114,CT,$$
40,vXHqkixr5VEXHdhrA_xx0g,The Polish National Home,40,4,Hartford,6106,CT,$$
41,vKwiATpQk6vvoPa0licCyA,Sun Splash Bar & Grill,10,4.5,Hartford,6114,CT,$$
42,zMRXvwQ0a1KtPZ9svVhAYg,Adolf's Meats & Sausage Kitchen,31,4.5,Hartford,6106,CT,$$
43,5WAEv30Xofhxhw-7g4tkxw,El Pollo Guapo,126,4.5,Hartford,6103,CT,$$
